station,distance_km,sample,ratio
CI.SRT,16.1757,11.7305,0.90705
CI.SRT,16.1757,11.7805,0.900291
CI.SRT,16.1757,11.8305,0.874244
CI.SRT,16.1757,11.8805,0.846577
CI.SRT,16.1757,11.9305,0.843688
CI.SRT,16.1757,11.9805,0.846324
CI.SRT,16.1757,12.0305,0.831845
CI.SRT,16.1757,12.0805,0.849197
CI.SRT,16.1757,12.1305,0.863257
CI.SRT,16.1757,12.1805,0.865635
CI.SRT,16.1757,12.2305,0.857478
CI.SRT,16.1757,12.2805,0.848017
CI.SRT,16.1757,12.3305,0.859117
CI.SRT,16.1757,12.3805,0.859791
CI.SRT,16.1757,12.4305,0.856534
CI.SRT,16.1757,12.4805,0.872768
CI.SRT,16.1757,12.5305,0.900898
CI.SRT,16.1757,12.5805,0.927963
CI.SRT,16.1757,12.6305,0.943181
CI.SRT,16.1757,12.6805,0.95232
CI.SRT,16.1757,12.7305,0.958667
CI.SRT,16.1757,12.7805,0.955692
CI.SRT,16.1757,12.8305,0.945524
CI.SRT,16.1757,12.8805,0.930707
CI.SRT,16.1757,12.9305,0.921645
CI.SRT,16.1757,12.9805,0.912397
CI.SRT,16.1757,13.0305,0.910141
CI.SRT,16.1757,13.0805,0.925413
CI.SRT,16.1757,13.1305,0.93328
CI.SRT,16.1757,13.1805,0.931395
CI.SRT,16.1757,13.2305,0.922048
CI.SRT,16.1757,13.2805,0.913271
CI.SRT,16.1757,13.3305,0.911738
CI.SRT,16.1757,13.3805,0.899341
CI.SRT,16.1757,13.4305,0.901507
CI.SRT,16.1757,13.4805,0.909643
CI.SRT,16.1757,13.5305,0.934023
CI.SRT,16.1757,13.5805,0.95693
CI.SRT,16.1757,13.6305,0.963185
CI.SRT,16.1757,13.6805,0.964288
CI.SRT,16.1757,13.7305,0.963759
CI.SRT,16.1757,13.7805,0.980972
CI.SRT,16.1757,13.8305,0.981045
CI.SRT,16.1757,13.8805,0.982074
CI.SRT,16.1757,13.9305,0.999389
CI.SRT,16.1757,13.9805,1.00145
CI.SRT,16.1757,14.0305,0.990539
CI.SRT,16.1757,14.0805,0.971889
CI.SRT,16.1757,14.1305,0.964527
CI.SRT,16.1757,14.1805,0.952453
CI.SRT,16.1757,14.2305,0.93869
CI.SRT,16.1757,14.2805,0.946183
CI.SRT,16.1757,14.3305,0.969273
CI.SRT,16.1757,14.3805,0.979924
CI.SRT,16.1757,14.4305,0.971703
CI.SRT,16.1757,14.4805,0.978917
CI.SRT,16.1757,14.5305,0.995144
CI.SRT,16.1757,14.5805,0.994694
CI.SRT,16.1757,14.6305,0.97534
CI.SRT,16.1757,14.6805,0.970159
CI.SRT,16.1757,14.7305,0.990914
CI.SRT,16.1757,14.7805,0.988973
CI.SRT,16.1757,14.8305,0.973986
CI.SRT,16.1757,14.8805,0.978478
CI.SRT,16.1757,14.9305,0.986087
CI.SRT,16.1757,14.9805,0.991366
CI.SRT,16.1757,15.0305,0.97829
CI.SRT,16.1757,15.0805,0.979386
CI.SRT,16.1757,15.1305,0.979742
CI.SRT,16.1757,15.1805,0.961178
CI.SRT,16.1757,15.2305,0.943384
CI.SRT,16.1757,15.2805,0.926912
CI.SRT,16.1757,15.3305,0.910204
CI.SRT,16.1757,15.3805,0.891111
CI.SRT,16.1757,15.4305,0.891707
CI.SRT,16.1757,15.4805,0.907432
CI.SRT,16.1757,15.5305,0.927879
CI.SRT,16.1757,15.5805,2.07643
CI.SRT,16.1757,15.6305,4.26871
CI.SRT,16.1757,15.6805,6.31325
CI.SRT,16.1757,15.7305,8.01048
CI.SRT,16.1757,15.7805,9.43795
CI.SRT,16.1757,15.8305,10.6462
CI.SRT,16.1757,15.8805,11.0036
CI.SRT,16.1757,15.9305,10.4919
CI.SRT,16.1757,15.9805,9.85458
CI.SRT,16.1757,16.0305,9.28462
CI.SRT,16.1757,16.0805,8.76628
CI.SRT,16.1757,16.1305,8.31282
CI.SRT,16.1757,16.1805,7.88896
CI.SRT,16.1757,16.2305,7.51985
CI.SRT,16.1757,16.2805,7.17669
CI.SRT,16.1757,16.3305,6.85875
CI.SRT,16.1757,16.3805,6.60249
CI.SRT,16.1757,16.4305,6.35171
CI.SRT,16.1757,16.4805,6.10139
CI.SRT,16.1757,16.5305,5.88668
CI.SRT,16.1757,16.5805,5.7053
CI.SRT,16.1757,16.6305,5.52789
CI.SRT,16.1757,16.6805,5.33792
CI.SRT,16.1757,16.7305,5.19317
CI.SRT,16.1757,16.7805,5.06239
CI.SRT,16.1757,16.8305,4.92373
CI.SRT,16.1757,16.8805,4.78911
CI.SRT,16.1757,16.9305,4.67382
CI.SRT,16.1757,16.9805,4.56866
CI.SRT,16.1757,17.0305,4.45153
CI.SRT,16.1757,17.0805,4.3327
CI.SRT,16.1757,17.1305,4.2152
CI.SRT,16.1757,17.1805,4.10946
CI.SRT,16.1757,17.2305,3.99708
CI.SRT,16.1757,17.2805,3.8893
CI.SRT,16.1757,17.3305,3.78517
CI.SRT,16.1757,17.3805,3.6957
CI.SRT,16.1757,17.4305,3.61768
CI.SRT,16.1757,17.4805,3.54204
CI.SRT,16.1757,17.5305,3.476
CI.SRT,16.1757,17.5805,3.40389
CI.SRT,16.1757,17.6305,3.32954
CI.SRT,16.1757,17.6805,3.26332
CI.SRT,16.1757,17.7305,2.97441
CI.SRT,16.1757,17.7805,2.4602
CI.SRT,16.1757,17.8305,1.94563
CI.SRT,16.1757,17.8805,1.44078
CI.SRT,16.1757,17.9305,0.941869
CI.SRT,16.1757,17.9805,0.4314
CI.SRT,16.1757,18.0305,0.175245
CI.SRT,16.1757,18.0805,0.176459
CI.SRT,16.1757,18.1305,0.177723
CI.SRT,16.1757,18.1805,0.179247
CI.SRT,16.1757,18.2305,0.180993
CI.SRT,16.1757,18.2805,0.183131
CI.SRT,16.1757,18.3305,0.185035
CI.SRT,16.1757,18.3805,0.186803
CI.SRT,16.1757,18.4305,0.169786
CI.SRT,16.1757,18.4805,0.1525
CI.SRT,16.1757,18.5305,0.134977
CI.SRT,16.1757,18.5805,0.116982
CI.SRT,16.1757,18.6305,0.0984655
CI.SRT,16.1757,18.6805,0.0796297
CI.SRT,16.1757,18.7305,0.0796623
CI.SRT,16.1757,18.7805,0.0796937
CI.SRT,16.1757,18.8305,0.0794622
CI.SRT,16.1757,18.8805,0.0789202
CI.SRT,16.1757,18.9305,0.0783446
CI.SRT,16.1757,18.9805,0.0777755
CI.SRT,16.1757,19.0305,0.07712
CI.SRT,16.1757,19.0805,0.0760732
CI.SRT,16.1757,19.1305,0.0749268
CI.SRT,16.1757,19.1805,0.0737895
CI.SRT,16.1757,19.2305,0.0724348
CI.SRT,16.1757,19.2805,0.104256
CI.SRT,16.1757,19.3305,0.169258
CI.SRT,16.1757,19.3805,0.234397
CI.SRT,16.1757,19.4305,0.299655
CI.SRT,16.1757,19.4805,0.365006
CI.SRT,16.1757,19.5305,0.430432
CI.SRT,16.1757,19.5805,0.462662
CI.SRT,16.1757,19.6305,0.461784
CI.SRT,16.1757,19.6805,0.460877
CI.SRT,16.1757,19.7305,0.460011
CI.SRT,16.1757,19.7805,0.459105
CI.SRT,16.1757,19.8305,0.457564
CI.SRT,16.1757,19.8805,0.455635
CI.SRT,16.1757,19.9305,0.453674
CI.TOW2,15.5673,-2.0195,0.999842
CI.TOW2,15.5673,-1.9695,0.999847
CI.TOW2,15.5673,-1.9195,0.999853
CI.TOW2,15.5673,-1.8695,0.999852
CI.TOW2,15.5673,-1.8195,0.999852
CI.TOW2,15.5673,-1.7695,0.999854
CI.TOW2,15.5673,-1.7195,0.999845
CI.TOW2,15.5673,-1.6695,0.999837
CI.TOW2,15.5673,-1.6195,0.99983
CI.TOW2,15.5673,-1.5695,0.999825
CI.TOW2,15.5673,-1.5195,0.99982
CI.TOW2,15.5673,-1.4695,0.999817
CI.TOW2,15.5673,-1.4195,0.999821
CI.TOW2,15.5673,-1.3695,0.999819
CI.TOW2,15.5673,-1.3195,0.99982
CI.TOW2,15.5673,-1.2695,0.99982
CI.TOW2,15.5673,-1.2195,0.99982
CI.TOW2,15.5673,-1.1695,0.999826
CI.TOW2,15.5673,-1.1195,0.999828
CI.TOW2,15.5673,-1.0695,0.99983
CI.TOW2,15.5673,-1.0195,0.999835
CI.TOW2,15.5673,-0.9695,0.999839
CI.TOW2,15.5673,-0.9195,0.999845
CI.TOW2,15.5673,-0.8695,0.999848
CI.TOW2,15.5673,-0.8195,0.999855
CI.TOW2,15.5673,-0.7695,0.999867
CI.TOW2,15.5673,-0.7195,0.999879
CI.TOW2,15.5673,-0.6695,0.999895
CI.TOW2,15.5673,-0.6195,0.999908
CI.TOW2,15.5673,-0.5695,0.999922
CI.TOW2,15.5673,-0.5195,0.999938
CI.TOW2,15.5673,-0.4695,0.999948
CI.TOW2,15.5673,-0.4195,0.999956
CI.TOW2,15.5673,-0.3695,0.999962
CI.TOW2,15.5673,-0.3195,0.999967
CI.TOW2,15.5673,-0.2695,0.999969
CI.TOW2,15.5673,-0.2195,0.999968
CI.TOW2,15.5673,-0.1695,0.999965
CI.TOW2,15.5673,-0.1195,0.999956
CI.TOW2,15.5673,-0.0695,0.999945
CI.TOW2,15.5673,-0.0195,0.99993
CI.TOW2,15.5673,0.0305,0.999909
CI.TOW2,15.5673,0.0805,0.999887
CI.TOW2,15.5673,0.1305,0.999865
CI.TOW2,15.5673,0.1805,0.999846
CI.TOW2,15.5673,0.2305,0.999826
CI.TOW2,15.5673,0.2805,0.999806
CI.TOW2,15.5673,0.3305,0.999792
CI.TOW2,15.5673,0.3805,0.999784
CI.TOW2,15.5673,0.4305,0.99978
CI.TOW2,15.5673,0.4805,0.999779
CI.TOW2,15.5673,0.5305,0.999785
CI.TOW2,15.5673,0.5805,0.999797
CI.TOW2,15.5673,0.6305,0.999817
CI.TOW2,15.5673,0.6805,0.999833
CI.TOW2,15.5673,0.7305,0.999852
CI.TOW2,15.5673,0.7805,0.999869
CI.TOW2,15.5673,0.8305,0.999889
CI.TOW2,15.5673,0.8805,0.999908
CI.TOW2,15.5673,0.9305,0.999921
CI.TOW2,15.5673,0.9805,0.999937
CI.TOW2,15.5673,1.0305,0.99995
CI.TOW2,15.5673,1.0805,0.999966
CI.TOW2,15.5673,1.1305,0.999977
CI.TOW2,15.5673,1.1805,0.999986
CI.TOW2,15.5673,1.2305,0.999999
CI.TOW2,15.5673,1.2805,1.00001
CI.TOW2,15.5673,1.3305,1.00003
CI.TOW2,15.5673,1.3805,1.00004
CI.TOW2,15.5673,1.4305,1.00005
CI.TOW2,15.5673,1.4805,1.00006
CI.TOW2,15.5673,1.5305,1.00006
CI.TOW2,15.5673,1.5805,1.00006
CI.TOW2,15.5673,1.6305,1.00008
CI.TOW2,15.5673,1.6805,1.00006
CI.TOW2,15.5673,1.7305,1.00006
CI.TOW2,15.5673,1.7805,1.00006
CI.TOW2,15.5673,1.8305,1.00007
CI.TOW2,15.5673,1.8805,1.00007
CI.TOW2,15.5673,1.9305,0.999981
CI.TOW2,15.5673,1.9805,1.33034
CI.TOW2,15.5673,2.0305,1.65217
CI.TOW2,15.5673,2.0805,1.96544
CI.TOW2,15.5673,2.1305,2.26995
CI.TOW2,15.5673,2.1805,2.56719
CI.TOW2,15.5673,2.2305,2.8553
CI.TOW2,15.5673,2.2805,2.81591
CI.TOW2,15.5673,2.3305,2.77742
CI.TOW2,15.5673,2.3805,2.74005
CI.TOW2,15.5673,2.4305,2.70429
CI.TOW2,15.5673,2.4805,2.66622
CI.TOW2,15.5673,2.5305,2.63158
CI.TOW2,15.5673,2.5805,2.60367
CI.TOW2,15.5673,2.6305,2.57522
CI.TOW2,15.5673,2.6805,2.55137
CI.TOW2,15.5673,2.7305,2.52741
CI.TOW2,15.5673,2.7805,2.5032
CI.TOW2,15.5673,2.8305,2.48015
CI.TOW2,15.5673,2.8805,2.45041
CI.TOW2,15.5673,2.9305,2.42357
CI.TOW2,15.5673,2.9805,2.39265
CI.TOW2,15.5673,3.0305,2.3638
CI.TOW2,15.5673,3.0805,2.33997
CI.TOW2,15.5673,3.1305,2.30986
CI.TOW2,15.5673,3.1805,2.28423
CI.TOW2,15.5673,3.2305,2.25855
CI.TOW2,15.5673,3.2805,2.23169
CI.TOW2,15.5673,3.3305,2.20485
CI.TOW2,15.5673,3.3805,2.17805
CI.TOW2,15.5673,3.4305,2.15745
CI.TOW2,15.5673,3.4805,2.14117
CI.TOW2,15.5673,3.5305,2.12478
CI.TOW2,15.5673,3.5805,2.11633
CI.TOW2,15.5673,3.6305,2.10405
CI.TOW2,15.5673,3.6805,2.08965
CI.TOW2,15.5673,3.7305,2.07913
CI.TOW2,15.5673,3.7805,2.07183
CI.TOW2,15.5673,3.8305,2.06716
CI.TOW2,15.5673,3.8805,2.04417
CI.TOW2,15.5673,3.9305,2.02593
CI.TOW2,15.5673,3.9805,2.0104
CI.TOW2,15.5673,4.0305,1.99542
CI.TOW2,15.5673,4.0805,1.97369
CI.TOW2,15.5673,4.1305,1.95099
CI.TOW2,15.5673,4.1805,1.93572
CI.TOW2,15.5673,4.2305,1.92033
CI.TOW2,15.5673,4.2805,1.90521
CI.TOW2,15.5673,4.3305,1.8848
CI.TOW2,15.5673,4.3805,1.87232
CI.TOW2,15.5673,4.4305,1.85538
CI.TOW2,15.5673,4.4805,1.84025
CI.TOW2,15.5673,4.5305,1.82542
CI.TOW2,15.5673,4.5805,1.81063
CI.TOW2,15.5673,4.6305,1.80989
CI.TOW2,15.5673,4.6805,1.81392
CI.TOW2,15.5673,4.7305,1.81955
CI.TOW2,15.5673,4.7805,1.82454
CI.TOW2,15.5673,4.8305,1.82709
CI.TOW2,15.5673,4.8805,1.8297
CI.TOW2,15.5673,4.9305,1.81971
CI.TOW2,15.5673,4.9805,1.79575
CI.TOW2,15.5673,5.0305,1.7857
CI.TOW2,15.5673,5.0805,1.77448
CI.TOW2,15.5673,5.1305,1.76443
CI.TOW2,15.5673,5.1805,1.75437
CI.TOW2,15.5673,5.2305,1.74963
CI.TOW2,15.5673,5.2805,1.73925
CI.TOW2,15.5673,5.3305,1.71711
CI.TOW2,15.5673,5.3805,1.71022
CI.TOW2,15.5673,5.4305,1.69965
CI.TOW2,15.5673,5.4805,1.69601
CI.TOW2,15.5673,5.5305,1.68137
CI.TOW2,15.5673,5.5805,1.67202
CI.TOW2,15.5673,5.6305,1.66893
CI.TOW2,15.5673,5.6805,1.65147
CI.TOW2,15.5673,5.7305,1.64848
CI.TOW2,15.5673,5.7805,1.63604
CI.TOW2,15.5673,5.8305,1.62649
CI.TOW2,15.5673,5.8805,1.62508
CI.TOW2,15.5673,5.9305,1.62385
CI.TOW2,15.5673,5.9805,1.61533
CI.TOW2,15.5673,6.0305,1.59747
CI.TOW2,15.5673,6.0805,1.57622
CI.TOW2,15.5673,6.1305,1.55575
CI.TOW2,15.5673,6.1805,1.52748
CI.TOW2,15.5673,6.2305,1.50101
CI.TOW2,15.5673,6.2805,1.4808
CI.TOW2,15.5673,6.3305,1.46609
CI.TOW2,15.5673,6.3805,1.45584
CI.TOW2,15.5673,6.4305,1.44804
CI.TOW2,15.5673,6.4805,1.44824
CI.TOW2,15.5673,6.5305,1.4331
CI.TOW2,15.5673,6.5805,1.42447
CI.TOW2,15.5673,6.6305,1.41076
CI.TOW2,15.5673,6.6805,1.40319
CI.TOW2,15.5673,6.7305,1.40861
CI.TOW2,15.5673,6.7805,1.39853
CI.TOW2,15.5673,6.8305,1.39098
CI.TOW2,15.5673,6.8805,1.38637
CI.TOW2,15.5673,6.9305,1.3839
CI.TOW2,15.5673,6.9805,1.37848
CI.TOW2,15.5673,7.0305,1.36667
CI.TOW2,15.5673,7.0805,1.36036
CI.TOW2,15.5673,7.1305,1.36005
CI.TOW2,15.5673,7.1805,1.36954
CI.TOW2,15.5673,7.2305,1.36596
CI.TOW2,15.5673,7.2805,1.36953
CI.TOW2,15.5673,7.3305,1.37022
CI.TOW2,15.5673,7.3805,1.3764
CI.TOW2,15.5673,7.4305,1.36836
CI.TOW2,15.5673,7.4805,1.34982
CI.TOW2,15.5673,7.5305,1.3513
CI.TOW2,15.5673,7.5805,1.33126
CI.TOW2,15.5673,7.6305,1.30653
CI.TOW2,15.5673,7.6805,1.28733
CI.TOW2,15.5673,7.7305,1.27431
CI.TOW2,15.5673,7.7805,1.26135
CI.TOW2,15.5673,7.8305,1.23748
CI.TOW2,15.5673,7.8805,1.23444
CI.TOW2,15.5673,7.9305,1.2259
CI.TOW2,15.5673,7.9805,1.20948
CI.TOW2,15.5673,8.0305,1.20054
CI.TOW2,15.5673,8.0805,1.19525
CI.TOW2,15.5673,8.1305,1.18899
CI.TOW2,15.5673,8.1805,1.18277
CI.TOW2,15.5673,8.2305,1.17448
CI.TOW2,15.5673,8.2805,1.17336
CI.TOW2,15.5673,8.3305,1.17078
CI.TOW2,15.5673,8.3805,1.15823
CI.TOW2,15.5673,8.4305,1.15374
CI.TOW2,15.5673,8.4805,1.1402
CI.TOW2,15.5673,8.5305,1.14084
CI.TOW2,15.5673,8.5805,1.1306
CI.TOW2,15.5673,8.6305,1.12208
CI.TOW2,15.5673,8.6805,1.12282
CI.TOW2,15.5673,8.7305,1.1198
CI.TOW2,15.5673,8.7805,1.11692
CI.TOW2,15.5673,8.8305,1.10925
CI.TOW2,15.5673,8.8805,1.10653
CI.TOW2,15.5673,8.9305,1.10713
CI.TOW2,15.5673,8.9805,1.09747
CI.TOW2,15.5673,9.0305,1.09081
CI.TOW2,15.5673,9.0805,1.08312
CI.TOW2,15.5673,9.1305,1.07587
CI.TOW2,15.5673,9.1805,1.06931
CI.TOW2,15.5673,9.2305,1.05321
CI.TOW2,15.5673,9.2805,1.04755
CI.TOW2,15.5673,9.3305,1.04007
CI.TOW2,15.5673,9.3805,1.03394
CI.TOW2,15.5673,9.4305,1.02568
CI.TOW2,15.5673,9.4805,1.0189
CI.TOW2,15.5673,9.5305,1.01755
CI.TOW2,15.5673,9.5805,1.01785
CI.TOW2,15.5673,9.6305,1.00558
CI.TOW2,15.5673,9.6805,0.995187
CI.TOW2,15.5673,9.7305,0.986822
CI.TOW2,15.5673,9.7805,0.97699
CI.TOW2,15.5673,9.8305,0.977568
CI.TOW2,15.5673,9.8805,0.974113
CI.TOW2,15.5673,9.9305,0.982096
CI.TOW2,15.5673,9.9805,0.984542
CI.TOW2,15.5673,10.0305,0.988203
CI.TOW2,15.5673,10.0805,0.986482
CI.TOW2,15.5673,10.1305,0.979439
CI.TOW2,15.5673,10.1805,0.967962
CI.TOW2,15.5673,10.2305,0.959673
CI.TOW2,15.5673,10.2805,0.966387
CI.TOW2,15.5673,10.3305,0.976237
CI.TOW2,15.5673,10.3805,0.981939
CI.TOW2,15.5673,10.4305,0.980184
CI.TOW2,15.5673,10.4805,0.985451
CI.TOW2,15.5673,10.5305,0.987532
CI.TOW2,15.5673,10.5805,0.983792
CI.TOW2,15.5673,10.6305,0.975804
CI.TOW2,15.5673,10.6805,0.985916
CI.TOW2,15.5673,10.7305,0.994208
CI.TOW2,15.5673,10.7805,0.996939
CI.TOW2,15.5673,10.8305,0.997127
CI.TOW2,15.5673,10.8805,1.00039
CI.TOW2,15.5673,10.9305,1.00483
CI.TOW2,15.5673,10.9805,0.996243
CI.TOW2,15.5673,11.0305,0.992643
CI.TOW2,15.5673,11.0805,0.993734
CI.TOW2,15.5673,11.1305,1.00629
CI.TOW2,15.5673,11.1805,1.00616
CI.TOW2,15.5673,11.2305,1.00294
CI.TOW2,15.5673,11.2805,1.00555
CI.TOW2,15.5673,11.3305,1.00866
CI.TOW2,15.5673,11.3805,1.01623
CI.TOW2,15.5673,11.4305,1.00937
CI.TOW2,15.5673,11.4805,1.02302
CI.TOW2,15.5673,11.5305,1.03502
CI.TOW2,15.5673,11.5805,1.04674
CI.TOW2,15.5673,11.6305,1.05821
CI.TOW2,15.5673,11.6805,1.05674
CI.TOW2,15.5673,11.7305,1.06166
CI.TOW2,15.5673,11.7805,1.06636
CI.TOW2,15.5673,11.8305,1.07422
CI.TOW2,15.5673,11.8805,1.07325
CI.TOW2,15.5673,11.9305,1.06663
CI.TOW2,15.5673,11.9805,1.07385
CI.TOW2,15.5673,12.0305,1.08199
CI.TOW2,15.5673,12.0805,1.07209
CI.TOW2,15.5673,12.1305,1.06446
CI.TOW2,15.5673,12.1805,1.06146
CI.TOW2,15.5673,12.2305,1.06395
CI.TOW2,15.5673,12.2805,1.06439
CI.TOW2,15.5673,12.3305,1.05854
CI.TOW2,15.5673,12.3805,1.06107
CI.TOW2,15.5673,12.4305,1.06148
CI.TOW2,15.5673,12.4805,1.06593
CI.TOW2,15.5673,12.5305,1.07007
CI.TOW2,15.5673,12.5805,1.0671
CI.TOW2,15.5673,12.6305,1.07477
CI.TOW2,15.5673,12.6805,1.08311
CI.TOW2,15.5673,12.7305,1.09431
CI.TOW2,15.5673,12.7805,1.09316
CI.TOW2,15.5673,12.8305,1.0916
CI.TOW2,15.5673,12.8805,1.09199
CI.TOW2,15.5673,12.9305,1.08713
CI.TOW2,15.5673,12.9805,1.08095
CI.TOW2,15.5673,13.0305,1.07217
CI.TOW2,15.5673,13.0805,1.06769
CI.TOW2,15.5673,13.1305,1.06644
CI.TOW2,15.5673,13.1805,1.06499
CI.TOW2,15.5673,13.2305,1.05965
CI.TOW2,15.5673,13.2805,1.05515
CI.TOW2,15.5673,13.3305,1.05059
CI.TOW2,15.5673,13.3805,1.05369
CI.TOW2,15.5673,13.4305,1.0547
CI.TOW2,15.5673,13.4805,1.053
CI.TOW2,15.5673,13.5305,1.04626
CI.TOW2,15.5673,13.5805,1.0396
CI.TOW2,15.5673,13.6305,1.03298
CI.TOW2,15.5673,13.6805,1.03389
CI.TOW2,15.5673,13.7305,1.03518
CI.TOW2,15.5673,13.7805,1.03556
CI.TOW2,15.5673,13.8305,1.04284
CI.TOW2,15.5673,13.8805,1.05604
CI.TOW2,15.5673,13.9305,1.07087
CI.TOW2,15.5673,13.9805,1.06958
CI.TOW2,15.5673,14.0305,1.06958
CI.TOW2,15.5673,14.0805,1.07359
CI.TOW2,15.5673,14.1305,1.08256
CI.TOW2,15.5673,14.1805,1.08336
CI.TOW2,15.5673,14.2305,1.07496
CI.TOW2,15.5673,14.2805,1.07038
CI.TOW2,15.5673,14.3305,1.06349
CI.TOW2,15.5673,14.3805,1.06088
CI.TOW2,15.5673,14.4305,1.0487
CI.TOW2,15.5673,14.4805,1.04396
CI.TOW2,15.5673,14.5305,1.04013
CI.TOW2,15.5673,14.5805,1.03946
CI.TOW2,15.5673,14.6305,1.04287
CI.TOW2,15.5673,14.6805,1.04474
CI.TOW2,15.5673,14.7305,1.04127
CI.TOW2,15.5673,14.7805,1.03227
CI.TOW2,15.5673,14.8305,1.03712
CI.TOW2,15.5673,14.8805,1.03934
CI.TOW2,15.5673,14.9305,1.03227
CI.TOW2,15.5673,14.9805,1.0219
CI.TOW2,15.5673,15.0305,1.03144
CI.TOW2,15.5673,15.0805,1.03999
CI.TOW2,15.5673,15.1305,1.03496
CI.TOW2,15.5673,15.1805,1.02912
CI.TOW2,15.5673,15.2305,1.0285
CI.TOW2,15.5673,15.2805,1.0283
CI.TOW2,15.5673,15.3305,1.01965
CI.TOW2,15.5673,15.3805,1.02254
CI.TOW2,15.5673,15.4305,1.03205
CI.TOW2,15.5673,15.4805,1.04006
CI.TOW2,15.5673,15.5305,1.4743
CI.TOW2,15.5673,15.5805,1.9656
CI.TOW2,15.5673,15.6305,2.47024
CI.TOW2,15.5673,15.6805,2.9582
CI.TOW2,15.5673,15.7305,3.4328
CI.TOW2,15.5673,15.7805,3.89129
CI.TOW2,15.5673,15.8305,3.93955
CI.TOW2,15.5673,15.8805,3.90387
CI.TOW2,15.5673,15.9305,3.83126
CI.TOW2,15.5673,15.9805,3.74831
CI.TOW2,15.5673,16.0305,3.66099
CI.TOW2,15.5673,16.0805,3.57687
CI.TOW2,15.5673,16.1305,3.49508
CI.TOW2,15.5673,16.1805,3.43403
CI.TOW2,15.5673,16.2305,3.39219
CI.TOW2,15.5673,16.2805,3.34711
CI.TOW2,15.5673,16.3305,3.30369
CI.TOW2,15.5673,16.3805,3.26091
CI.TOW2,15.5673,16.4305,3.21298
CI.TOW2,15.5673,16.4805,3.16308
CI.TOW2,15.5673,16.5305,3.10429
CI.TOW2,15.5673,16.5805,3.05993
CI.TOW2,15.5673,16.6305,3.01825
CI.TOW2,15.5673,16.6805,2.985
CI.TOW2,15.5673,16.7305,2.96152
CI.TOW2,15.5673,16.7805,2.93474
CI.TOW2,15.5673,16.8305,2.90786
CI.TOW2,15.5673,16.8805,2.8762
CI.TOW2,15.5673,16.9305,2.846
CI.TOW2,15.5673,16.9805,2.80974
CI.TOW2,15.5673,17.0305,2.76893
CI.TOW2,15.5673,17.0805,2.7352
CI.TOW2,15.5673,17.1305,2.69345
CI.TOW2,15.5673,17.1805,2.655
CI.TOW2,15.5673,17.2305,2.6109
CI.TOW2,15.5673,17.2805,2.56641
CI.TOW2,15.5673,17.3305,2.52579
CI.TOW2,15.5673,17.3805,2.48655
CI.TOW2,15.5673,17.4305,2.4484
CI.TOW2,15.5673,17.4805,2.40385
CI.TOW2,15.5673,17.5305,2.36495
CI.TOW2,15.5673,17.5805,2.33871
CI.TOW2,15.5673,17.6305,2.31474
CI.TOW2,15.5673,17.6805,1.9544
CI.TOW2,15.5673,17.7305,1.6013
CI.TOW2,15.5673,17.7805,1.25046
CI.TOW2,15.5673,17.8305,0.898001
CI.TOW2,15.5673,17.8805,0.532468
CI.TOW2,15.5673,17.9305,0.398816
CI.TOW2,15.5673,17.9805,0.857377
CI.TOW2,15.5673,18.0305,1.30115
CI.TOW2,15.5673,18.0805,1.73116
CI.TOW2,15.5673,18.1305,2.14855
CI.TOW2,15.5673,18.1805,2.55356
CI.TOW2,15.5673,18.2305,2.53269
CI.TOW2,15.5673,18.2805,2.09333
CI.TOW2,15.5673,18.3305,1.65212
CI.TOW2,15.5673,18.3805,1.20886
CI.TOW2,15.5673,18.4305,0.763963
CI.TOW2,15.5673,18.4805,0.317528
CI.TOW2,15.5673,18.5305,0.094522
CI.TOW2,15.5673,18.5805,0.0965019
CI.TOW2,15.5673,18.6305,0.0990479
CI.TOW2,15.5673,18.6805,0.101557
CI.TOW2,15.5673,18.7305,0.103724
CI.TOW2,15.5673,18.7805,0.10554
CI.TOW2,15.5673,18.8305,0.106805
CI.TOW2,15.5673,18.8805,0.106885
CI.TOW2,15.5673,18.9305,0.106397
CI.TOW2,15.5673,18.9805,0.105762
CI.TOW2,15.5673,19.0305,0.104961
CI.TOW2,15.5673,19.0805,0.104388
CI.TOW2,15.5673,19.1305,0.103964
CI.TOW2,15.5673,19.1805,0.104321
CI.TOW2,15.5673,19.2305,0.104839
CI.TOW2,15.5673,19.2805,0.105637
CI.TOW2,15.5673,19.3305,0.106713
CI.TOW2,15.5673,19.3805,1.45734
CI.TOW2,15.5673,19.4305,2.68281
CI.TOW2,15.5673,19.4805,3.80027
CI.TOW2,15.5673,19.5305,4.8229
CI.TOW2,15.5673,19.5805,5.76254
CI.TOW2,15.5673,19.6305,6.6289
CI.TOW2,15.5673,19.6805,6.37969
CI.TOW2,15.5673,19.7305,5.7497
CI.TOW2,15.5673,19.7805,4.72251
CI.TOW2,15.5673,19.8305,3.69096
CI.TOW2,15.5673,19.8805,2.65481
CI.TOW2,15.5673,19.9305,1.61428
CI.WBM,31.8738,-2.0172,0.999446
CI.WBM,31.8738,-1.9672,0.999448
CI.WBM,31.8738,-1.9172,0.999449
CI.WBM,31.8738,-1.8672,0.999447
CI.WBM,31.8738,-1.8172,0.999444
CI.WBM,31.8738,-1.7672,0.999444
CI.WBM,31.8738,-1.7172,0.999443
CI.WBM,31.8738,-1.6672,0.999449
