station,distance_km,time_s,amplitude
IU.INCN,477.077,64.5695,-44704
IU.INCN,477.077,64.6695,-54806
IU.INCN,477.077,64.7695,-67172
IU.INCN,477.077,64.8695,39734
IU.INCN,477.077,64.9695,21590
IU.INCN,477.077,65.0695,-64733
IU.INCN,477.077,65.1695,20696
IU.INCN,477.077,65.2695,-305
IU.INCN,477.077,65.3695,-32097
IU.INCN,477.077,65.4695,-32105
IU.INCN,477.077,65.5695,-32125
IU.INCN,477.077,65.6695,-32117
IU.INCN,477.077,65.7695,-32107
IU.INCN,477.077,65.8695,129625
IU.INCN,477.077,65.9695,196599
IU.INCN,477.077,66.0695,-67132
IU.INCN,477.077,66.1695,-282109
IU.INCN,477.077,66.2695,23997
IU.INCN,477.077,66.3695,332769
IU.INCN,477.077,66.4695,279818
IU.INCN,477.077,66.5695,95600
IU.INCN,477.077,66.6695,-62373
IU.INCN,477.077,66.7695,-125434
IU.INCN,477.077,66.8695,-263426
IU.INCN,477.077,66.9695,-305654
IU.INCN,477.077,67.0695,-198792
IU.INCN,477.077,67.1695,10775
IU.INCN,477.077,67.2695,98807
IU.INCN,477.077,67.3695,3928
IU.INCN,477.077,67.4695,-119397
IU.INCN,477.077,67.5695,-35458
IU.INCN,477.077,67.6695,-66284
IU.INCN,477.077,67.7695,37359
IU.INCN,477.077,67.8695,55989
IU.INCN,477.077,67.9695,-34020
IU.INCN,477.077,68.0695,43352
IU.INCN,477.077,68.1695,-6671
IU.INCN,477.077,68.2695,-167668
IU.INCN,477.077,68.3695,-238525
IU.INCN,477.077,68.4695,-315452
IU.INCN,477.077,68.5695,-328607
IU.INCN,477.077,68.6695,-246227
IU.INCN,477.077,68.7695,-242090
IU.INCN,477.077,68.8695,-259385
IU.INCN,477.077,68.9695,-83230
IU.INCN,477.077,69.0695,27500
IU.INCN,477.077,69.1695,-107206
IU.INCN,477.077,69.2695,-105581
IU.INCN,477.077,69.3695,-70405
IU.INCN,477.077,69.4695,-155732
IU.INCN,477.077,69.5695,-260400
IU.INCN,477.077,69.6695,-155651
IU.INCN,477.077,69.7695,-26481
IU.INCN,477.077,69.8695,14739
IU.INCN,477.077,69.9695,14953
IU.INCN,477.077,70.0695,-19840
IU.INCN,477.077,70.1695,-191599
IU.INCN,477.077,70.2695,-250836
IU.INCN,477.077,70.3695,-227953
IU.INCN,477.077,70.4695,-132926
IU.INCN,477.077,70.5695,-128839
IU.INCN,477.077,70.6695,-189571
IU.INCN,477.077,70.7695,-187331
IU.INCN,477.077,70.8695,-187347
IU.INCN,477.077,70.9695,-187369
JP.JTU,758.505,-5,-1.44011e+08
JP.JTU,758.505,-4.9,-1.44011e+08
JP.JTU,758.505,-4.8,-1.44011e+08
JP.JTU,758.505,-4.7,-1.44011e+08
JP.JTU,758.505,-4.6,-1.44011e+08
JP.JTU,758.505,-4.5,-1.4401e+08
JP.JTU,758.505,-4.4,-1.44011e+08
JP.JTU,758.505,-4.3,-1.44011e+08
JP.JTU,758.505,-4.2,-1.44011e+08
JP.JTU,758.505,-4.1,1.94153e+08
JP.JTU,758.505,-4,1.94153e+08
JP.JTU,758.505,-3.9,1.94153e+08
JP.JTU,758.505,-3.8,1.94153e+08
JP.JTU,758.505,-3.7,1.94152e+08
JP.JTU,758.505,-3.6,1.94152e+08
JP.JTU,758.505,-3.5,1.94152e+08
JP.JTU,758.505,-3.4,1.94136e+08
JP.JTU,758.505,-3.3,1.94126e+08
JP.JTU,758.505,-3.2,1.94126e+08
JP.JTU,758.505,-3.1,1.94126e+08
JP.JTU,758.505,-3,1.94126e+08
JP.JTU,758.505,-2.9,1.94126e+08
JP.JTU,758.505,-2.8,1.94126e+08
JP.JTU,758.505,-2.7,1.94126e+08
JP.JTU,758.505,-2.6,1.94126e+08
JP.JTU,758.505,-2.5,1.94127e+08
JP.JTU,758.505,-2.4,1.94127e+08
JP.JTU,758.505,-2.3,1.94127e+08
JP.JTU,758.505,-2.2,1.94127e+08
JP.JTU,758.505,-2.1,1.94127e+08
JP.JTU,758.505,-2,1.94127e+08
JP.JTU,758.505,-1.9,1.94127e+08
JP.JTU,758.505,-1.8,1.94127e+08
JP.JTU,758.505,-1.7,1.94127e+08
JP.JTU,758.505,-1.6,1.94127e+08
JP.JTU,758.505,-1.5,1.94127e+08
JP.JTU,758.505,-1.4,1.94127e+08
JP.JTU,758.505,-1.3,1.94127e+08
JP.JTU,758.505,-1.2,1.94127e+08
JP.JTU,758.505,-1.1,1.94127e+08
JP.JTU,758.505,-1,1.94127e+08
JP.JTU,758.505,-0.9,1.94127e+08
JP.JTU,758.505,-0.8,1.94127e+08
JP.JTU,758.505,-0.7,1.94127e+08
JP.JTU,758.505,-0.6,1.94126e+08
JP.JTU,758.505,-0.5,1.94126e+08
JP.JTU,758.505,-0.4,1.94127e+08
JP.JTU,758.505,-0.3,1.94142e+08
JP.JTU,758.505,-0.2,1.94142e+08
JP.JTU,758.505,-0.1,1.94142e+08
JP.JTU,758.505,0,1.94142e+08
JP.JTU,758.505,0.1,1.94142e+08
JP.JTU,758.505,0.2,1.94142e+08
JP.JTU,758.505,0.3,1.94143e+08
JP.JTU,758.505,0.4,1.94143e+08
JP.JTU,758.505,0.5,3.32238e+08
JP.JTU,758.505,0.6,3.32238e+08
JP.JTU,758.505,0.7,3.32238e+08
JP.JTU,758.505,0.8,3.32238e+08
JP.JTU,758.505,0.9,3.32238e+08
JP.JTU,758.505,1,3.32238e+08
JP.JTU,758.505,1.1,3.32237e+08
JP.JTU,758.505,1.2,3.32237e+08
JP.JTU,758.505,1.3,3.32237e+08
JP.JTU,758.505,1.4,3.32237e+08
JP.JTU,758.505,1.5,3.32237e+08
JP.JTU,758.505,1.6,3.32237e+08
JP.JTU,758.505,1.7,3.32237e+08
JP.JTU,758.505,1.8,3.32237e+08
JP.JTU,758.505,1.9,3.32237e+08
JP.JTU,758.505,2,3.32237e+08
JP.JTU,758.505,2.1,3.32237e+08
JP.JTU,758.505,2.2,3.32237e+08
JP.JTU,758.505,2.3,3.32237e+08
JP.JTU,758.505,2.4,3.32238e+08
JP.JTU,758.505,2.5,3.32237e+08
JP.JTU,758.505,2.6,3.32237e+08
JP.JTU,758.505,2.7,3.32237e+08
JP.JTU,758.505,2.8,3.32237e+08
JP.JTU,758.505,2.9,3.32237e+08
JP.JTU,758.505,3,3.32237e+08
JP.JTU,758.505,3.1,3.32237e+08
JP.JTU,758.505,3.2,3.32237e+08
JP.JTU,758.505,3.3,3.32237e+08
JP.JTU,758.505,3.4,3.32237e+08
JP.JTU,758.505,3.5,3.32237e+08
JP.JTU,758.505,3.6,3.32237e+08
JP.JTU,758.505,3.7,3.32237e+08
JP.JTU,758.505,3.8,3.32237e+08
JP.JTU,758.505,3.9,3.32237e+08
JP.JTU,758.505,4,3.32237e+08
JP.JTU,758.505,4.1,3.32237e+08
JP.JTU,758.505,4.2,3.32237e+08
JP.JTU,758.505,4.3,3.32237e+08
JP.JTU,758.505,4.4,3.32238e+08
JP.JTU,758.505,4.5,3.32238e+08
JP.JTU,758.505,4.6,3.32238e+08
JP.JTU,758.505,4.7,3.32238e+08
JP.JTU,758.505,4.8,3.32238e+08
JP.JTU,758.505,4.9,3.32238e+08
JP.JTU,758.505,5,3.32238e+08
JP.JTU,758.505,5.1,3.32238e+08
JP.JTU,758.505,5.2,3.32237e+08
JP.JTU,758.505,5.3,3.32237e+08
JP.JTU,758.505,5.4,3.32237e+08
JP.JTU,758.505,5.5,3.32237e+08
JP.JTU,758.505,5.6,3.32237e+08
JP.JTU,758.505,5.7,3.32237e+08
JP.JTU,758.505,5.8,1618
JP.JTU,758.505,5.9,1606
JP.JTU,758.505,6,2144
JP.JTU,758.505,6.1,2386
JP.JTU,758.505,6.2,1915
JP.JTU,758.505,6.3,2238
JP.JTU,758.505,6.4,677
JP.JTU,758.505,6.5,-1092
JP.JTU,758.505,6.6,-3119
JP.JTU,758.505,6.7,-812
JP.JTU,758.505,6.8,700
JP.JTU,758.505,6.9,-2326
JP.JTU,758.505,7,-1685
JP.JTU,758.505,7.1,-1229
JP.JTU,758.505,7.2,-214
JP.JTU,758.505,7.3,-333
JP.JTU,758.505,7.4,-2499
JP.JTU,758.505,7.5,-3280
JP.JTU,758.505,7.6,-2940
JP.JTU,758.505,7.7,-3679
JP.JTU,758.505,7.8,-3815
JP.JTU,758.505,7.9,-2363
JP.JTU,758.505,8,-2883
JP.JTU,758.505,8.1,-1734
JP.JTU,758.505,8.2,-90
JP.JTU,758.505,8.3,-1123
JP.JTU,758.505,8.4,-2601
JP.JTU,758.505,8.5,882
JP.JTU,758.505,8.6,602
JP.JTU,758.505,8.7,790
JP.JTU,758.505,8.8,1091
JP.JTU,758.505,8.9,2731
JP.JTU,758.505,9,255
JP.JTU,758.505,9.1,206
JP.JTU,758.505,9.2,2692
JP.JTU,758.505,9.3,3051
JP.JTU,758.505,9.4,-1190
JP.JTU,758.505,9.5,-1400
JP.JTU,758.505,9.6,911
JP.JTU,758.505,9.7,-1741
JP.JTU,758.505,9.8,1696
JP.JTU,758.505,9.9,3738
JP.JTU,758.505,10,3816
JP.JTU,758.505,10.1,2130
JP.JTU,758.505,10.2,212
JP.JTU,758.505,10.3,562
JP.JTU,758.505,10.4,1894
JP.JTU,758.505,10.5,825
JP.JTU,758.505,10.6,2057
JP.JTU,758.505,10.7,1252
JP.JTU,758.505,10.8,2067
JP.JTU,758.505,10.9,2985
JP.JTU,758.505,11,-1219
JP.JTU,758.505,11.1,504
JP.JTU,758.505,11.2,2773
JP.JTU,758.505,11.3,2195
JP.JTU,758.505,11.4,4011
JP.JTU,758.505,11.5,3225
JP.JTU,758.505,11.6,3677
JP.JTU,758.505,11.7,6507
JP.JTU,758.505,11.8,5549
JP.JTU,758.505,11.9,3841
JP.JTU,758.505,12,3436
JP.JTU,758.505,12.1,2480
JP.JTU,758.505,12.2,3153
JP.JTU,758.505,12.3,2871
JP.JTU,758.505,12.4,2892
JP.JTU,758.505,12.5,5563
JP.JTU,758.505,12.6,6238
JP.JTU,758.505,12.7,4440
JP.JTU,758.505,12.8,2729
JP.JTU,758.505,12.9,2421
JP.JTU,758.505,13,2793
JP.JTU,758.505,13.1,3740
JP.JTU,758.505,13.2,5206
JP.JTU,758.505,13.3,5240
JP.JTU,758.505,13.4,5224
JP.JTU,758.505,13.5,3450
JP.JTU,758.505,13.6,3252
JP.JTU,758.505,13.7,4685
JP.JTU,758.505,13.8,4761
JP.JTU,758.505,13.9,2776
JP.JTU,758.505,14,3714
JP.JTU,758.505,14.1,6195
JP.JTU,758.505,14.2,4425
JP.JTU,758.505,14.3,5904
JP.JTU,758.505,14.4,5639
JP.JTU,758.505,14.5,5172
JP.JTU,758.505,14.6,4355
JP.JTU,758.505,14.7,5073
JP.JTU,758.505,14.8,6852
JP.JTU,758.505,14.9,7260
JP.JTU,758.505,15,7077
JP.JTU,758.505,15.1,7655
JP.JTU,758.505,15.2,8783
JP.JTU,758.505,15.3,6586
JP.JTU,758.505,15.4,5455
JP.JTU,758.505,15.5,7525
JP.JTU,758.505,15.6,6360
JP.JTU,758.505,15.7,5504
JP.JTU,758.505,15.8,10559
JP.JTU,758.505,15.9,10357
JP.JTU,758.505,16,10367
JP.JTU,758.505,16.1,10364
JP.JTU,758.505,16.2,10373
JP.JTU,758.505,16.3,10384
JP.JTU,758.505,16.4,10397
JP.JTU,758.505,16.5,10397
JP.JTU,758.505,16.6,10397
JP.JTU,758.505,16.7,10397
IU.MAJO,954.775,1.4195,2820
IU.MAJO,954.775,1.5195,2606
IU.MAJO,954.775,1.6195,2351
IU.MAJO,954.775,1.7195,2022
IU.MAJO,954.775,1.8195,1735
IU.MAJO,954.775,1.9195,1420
IU.MAJO,954.775,2.0195,1274
IU.MAJO,954.775,2.1195,1133
IU.MAJO,954.775,2.2195,915
IU.MAJO,954.775,2.3195,837
IU.MAJO,954.775,2.4195,1164
IU.MAJO,954.775,2.5195,1621
IU.MAJO,954.775,2.6195,1598
IU.MAJO,954.775,2.7195,1597
IU.MAJO,954.775,2.8195,1504
IU.MAJO,954.775,2.9195,1537
IU.MAJO,954.775,3.0195,1704
IU.MAJO,954.775,3.1195,1540
IU.MAJO,954.775,3.2195,1580
IU.MAJO,954.775,3.3195,1726
IU.MAJO,954.775,3.4195,1822
IU.MAJO,954.775,3.5195,1812
IU.MAJO,954.775,3.6195,1717
IU.MAJO,954.775,3.7195,1859
IU.MAJO,954.775,3.8195,2270
IU.MAJO,954.775,3.9195,2636
IU.MAJO,954.775,4.0195,3104
IU.MAJO,954.775,4.1195,3547
IU.MAJO,954.775,4.2195,3899
IU.MAJO,954.775,4.3195,4399
IU.MAJO,954.775,4.4195,4780
IU.MAJO,954.775,4.5195,4972
IU.MAJO,954.775,4.6195,5140
IU.MAJO,954.775,4.7195,5336
IU.MAJO,954.775,4.8195,5234
IU.MAJO,954.775,4.9195,5209
IU.MAJO,954.775,5.0195,5851
IU.MAJO,954.775,5.1195,6320
IU.MAJO,954.775,5.2195,6448
IU.MAJO,954.775,5.3195,6378
IU.MAJO,954.775,5.4195,6053
IU.MAJO,954.775,5.5195,5786
IU.MAJO,954.775,5.6195,5475
IU.MAJO,954.775,5.7195,5097
IU.MAJO,954.775,5.8195,4774
IU.MAJO,954.775,5.9195,4517
IU.MAJO,954.775,6.0195,4311
IU.MAJO,954.775,6.1195,1148
IU.MAJO,954.775,6.2195,970
IU.MAJO,954.775,6.3195,968
IU.MAJO,954.775,6.4195,1079
IU.MAJO,954.775,6.5195,1180
IU.MAJO,954.775,6.6195,1372
IU.MAJO,954.775,6.7195,1408
IU.MAJO,954.775,6.8195,1237
IU.MAJO,954.775,6.9195,1036
IU.MAJO,954.775,7.0195,1.24402e+08
IU.MAJO,954.775,7.1195,1.24402e+08
IU.MAJO,954.775,7.2195,1.24402e+08
IU.MAJO,954.775,7.3195,1.24402e+08
IU.MAJO,954.775,7.4195,1.24402e+08
IU.MAJO,954.775,7.5195,1.24402e+08
IU.MAJO,954.775,7.6195,1.24402e+08
IU.MAJO,954.775,7.7195,1.24401e+08
IU.MAJO,954.775,7.8195,1.24401e+08
IU.MAJO,954.775,7.9195,1.24401e+08
IU.MAJO,954.775,8.0195,1.24401e+08
IU.MAJO,954.775,8.1195,1.24401e+08
IU.MAJO,954.775,8.2195,1.24401e+08
IU.MAJO,954.775,8.3195,1.24401e+08
IU.MAJO,954.775,8.4195,1.24401e+08
IU.MAJO,954.775,8.5195,1.24401e+08
IU.MAJO,954.775,8.6195,1.24401e+08
IU.MAJO,954.775,8.7195,1.24401e+08
IU.MAJO,954.775,8.8195,-1.04516e+07
IU.MAJO,954.775,8.9195,-1.04515e+07
IU.MAJO,954.775,9.0195,-1.04515e+07
IU.MAJO,954.775,9.1195,-1.04512e+07
IU.MAJO,954.775,9.2195,-5.47217e+06
IU.MAJO,954.775,9.3195,-5.47217e+06
IU.MAJO,954.775,9.4195,-5.47213e+06
IU.MAJO,954.775,9.5195,-5.47196e+06
IU.MAJO,954.775,9.6195,-5.4719e+06
IU.MAJO,954.775,9.7195,-5.47195e+06
IU.MAJO,954.775,9.8195,-5.47197e+06
IU.MAJO,954.775,9.9195,-5.47187e+06
IU.MAJO,954.775,10.0195,-5.47196e+06
IU.MAJO,954.775,10.1195,-5.47209e+06
IU.MAJO,954.775,10.2195,-5.47222e+06
IU.MAJO,954.775,10.3195,-5.47218e+06
IU.MAJO,954.775,10.4195,-5.47228e+06
IU.MAJO,954.775,10.5195,-5.47232e+06
IU.MAJO,954.775,10.6195,-5.47241e+06
IU.MAJO,954.775,10.7195,-5.47255e+06
IU.MAJO,954.775,10.8195,-5.47261e+06
IU.MAJO,954.775,10.9195,-5.47235e+06
IU.MAJO,954.775,11.0195,-5.47214e+06
IU.MAJO,954.775,11.1195,-5.47209e+06
IU.MAJO,954.775,11.2195,-5.47181e+06
IU.MAJO,954.775,11.3195,-5.47163e+06
IU.MAJO,954.775,11.4195,-5.47141e+06
IU.MAJO,954.775,11.5195,-5.47136e+06
IU.MAJO,954.775,11.6195,-5.47133e+06
IU.MAJO,954.775,11.7195,-5.47129e+06
IU.MAJO,954.775,11.8195,-5.47132e+06
IU.MAJO,954.775,11.9195,-5.47154e+06
IU.MAJO,954.775,12.0195,-5.47173e+06
IU.MAJO,954.775,12.1195,-5.47171e+06
IU.MAJO,954.775,12.2195,-5.47176e+06
IU.MAJO,954.775,12.3195,-5.47189e+06
IU.MAJO,954.775,12.4195,-5.47202e+06
IU.MAJO,954.775,12.5195,-5.47214e+06
IU.MAJO,954.775,12.6195,-5.47209e+06
IU.MAJO,954.775,12.7195,-5.47238e+06
IU.MAJO,954.775,12.8195,-5.47287e+06
IU.MAJO,954.775,12.9195,-5.47338e+06
IU.MAJO,954.775,13.0195,-5.47379e+06
IU.MAJO,954.775,13.1195,-5.47426e+06
IU.MAJO,954.775,13.2195,-5.47468e+06
IU.MAJO,954.775,13.3195,-5.47491e+06
IU.MAJO,954.775,13.4195,-5.47512e+06
IU.MAJO,954.775,13.5195,-5.47537e+06
IU.MAJO,954.775,13.6195,-5.4577e+06
IU.MAJO,954.775,13.7195,-5.45781e+06
IU.MAJO,954.775,13.8195,-5.4577e+06
IU.MAJO,954.775,13.9195,-5.45782e+06
IU.MAJO,954.775,14.0195,-5.45762e+06
IU.MAJO,954.775,14.1195,-5.45735e+06
IU.MAJO,954.775,14.2195,-5.45715e+06
IU.MAJO,954.775,14.3195,-5.45683e+06
IU.MAJO,954.775,14.4195,-5.45646e+06
IU.MAJO,954.775,14.5195,-5.45621e+06
IU.MAJO,954.775,14.6195,-5.45583e+06
IU.MAJO,954.775,14.7195,-5.45553e+06
IU.MAJO,954.775,14.8195,-5.45515e+06
IU.MAJO,954.775,14.9195,-5.45488e+06
IU.MAJO,954.775,15.0195,-5.45454e+06
IU.MAJO,954.775,15.1195,5.09081e+07
IU.MAJO,954.775,15.2195,5.09081e+07
IU.MAJO,954.775,15.3195,5.09082e+07
IU.MAJO,954.775,15.4195,5.09082e+07
IU.MAJO,954.775,15.5195,5.09082e+07
IU.MAJO,954.775,15.6195,5.09062e+07
IU.MAJO,954.775,15.7195,5.09062e+07
IU.MAJO,954.775,15.8195,5.09062e+07
IU.MAJO,954.775,15.9195,5.09063e+07
IU.MAJO,954.775,16.0195,5.09066e+07
IU.MAJO,954.775,16.1195,5.09066e+07
IU.MAJO,954.775,16.2195,3.41817e+08
IU.MAJO,954.775,16.3195,3.41817e+08
IU.MAJO,954.775,16.4195,3.41817e+08
IU.MAJO,954.775,16.5195,3.41817e+08
IU.MAJO,954.775,16.6195,3.41803e+08
IU.MAJO,954.775,16.7195,3.41806e+08
IU.MAJO,954.775,16.8195,3.41806e+08
IU.MAJO,954.775,16.9195,3.41806e+08
IU.MAJO,954.775,17.0195,3.41806e+08
IU.MAJO,954.775,17.1195,3.41806e+08
IU.MAJO,954.775,17.2195,3.41806e+08
IU.MAJO,954.775,17.3195,3.41806e+08
IU.MAJO,954.775,17.4195,3.41806e+08
IU.MAJO,954.775,17.5195,3.41806e+08
IU.MAJO,954.775,17.6195,3.41806e+08
IU.MAJO,954.775,17.7195,3.41806e+08
IU.MAJO,954.775,17.8195,3.41805e+08
IU.MAJO,954.775,17.9195,3.41805e+08
IU.MAJO,954.775,18.0195,3.41804e+08
IU.MAJO,954.775,18.1195,3.41804e+08
IU.MAJO,954.775,18.2195,3.41804e+08
IU.MAJO,954.775,18.3195,3.41804e+08
IU.MAJO,954.775,18.4195,3.41803e+08
IU.MAJO,954.775,18.5195,3.41803e+08
IU.MAJO,954.775,18.6195,3.41803e+08
IU.MAJO,954.775,18.7195,3.41803e+08
IU.MAJO,954.775,18.8195,3.41803e+08
IU.MAJO,954.775,18.9195,3.41803e+08
IU.MAJO,954.775,19.0195,3.41804e+08
IU.MAJO,954.775,19.1195,-19977
IU.MAJO,954.775,19.2195,-17072
IU.MAJO,954.775,19.3195,-4079
IU.MAJO,954.775,19.4195,8307
IU.MAJO,954.775,19.5195,19547
IU.MAJO,954.775,19.6195,22093
IU.MAJO,954.775,19.7195,11659
IU.MAJO,954.775,19.8195,-225
IU.MAJO,954.775,19.9195,1755
IU.MAJO,954.775,20.0195,10703
IU.MAJO,954.775,20.1195,16478
IU.MAJO,954.775,20.2195,13736
IU.MAJO,954.775,20.3195,9247
IU.MAJO,954.775,20.4195,-3962
IU.MAJO,954.775,20.5195,-17231
IU.MAJO,954.775,20.6195,-19635
IU.MAJO,954.775,20.7195,1109
IU.MAJO,954.775,20.8195,25227
IU.MAJO,954.775,20.9195,26623
IU.MAJO,954.775,21.0195,16789
IU.MAJO,954.775,21.1195,14160
IU.MAJO,954.775,21.2195,9816
IU.MAJO,954.775,21.3195,8916
IU.MAJO,954.775,21.4195,11220
IU.MAJO,954.775,21.5195,14490
IU.MAJO,954.775,21.6195,16311
IU.MAJO,954.775,21.7195,11936
IU.MAJO,954.775,21.8195,4723
IU.MAJO,954.775,21.9195,-3473
IU.MAJO,954.775,22.0195,1212
IU.MAJO,954.775,22.1195,17925
IU.MAJO,954.775,22.2195,24892
IU.MAJO,954.775,22.3195,18618
IU.MAJO,954.775,22.4195,21205
IU.MAJO,954.775,22.5195,27458
IU.MAJO,954.775,22.6195,28724
IU.MAJO,954.775,22.7195,26557
IU.MAJO,954.775,22.8195,18360
IU.MAJO,954.775,22.9195,15901
IU.MAJO,954.775,23.0195,19484
IU.MAJO,954.775,23.1195,18412
IU.MAJO,954.775,23.2195,4832
IU.MAJO,954.775,23.3195,-9924
IU.MAJO,954.775,23.4195,-11794
IU.MAJO,954.775,23.5195,-4124
IU.MAJO,954.775,23.6195,7990
IU.MAJO,954.775,23.7195,20974
IU.MAJO,954.775,23.8195,28330
IU.MAJO,954.775,23.9195,27988
IU.MAJO,954.775,24.0195,15262
IU.MAJO,954.775,24.1195,619
IU.MAJO,954.775,24.2195,-3045
IU.MAJO,954.775,24.3195,6059
IU.MAJO,954.775,24.4195,20163
IU.MAJO,954.775,24.5195,24801
IU.MAJO,954.775,24.6195,18682
IU.MAJO,954.775,24.7195,14907
IU.MAJO,954.775,24.8195,5922
IU.MAJO,954.775,24.9195,-2471
IU.MAJO,954.775,25.0195,-4361
IU.MAJO,954.775,25.1195,4266
IU.MAJO,954.775,25.2195,11677
IU.MAJO,954.775,25.3195,8534
IU.MAJO,954.775,25.4195,8472
IU.MAJO,954.775,25.5195,13663
IU.MAJO,954.775,25.6195,8236
IU.MAJO,954.775,25.7195,3116
IU.MAJO,954.775,25.8195,5718
IU.MAJO,954.775,25.9195,11467
IU.MAJO,954.775,26.0195,15097
IU.MAJO,954.775,26.1195,19343
IU.MAJO,954.775,26.2195,11107
IU.MAJO,954.775,26.3195,1248
IU.MAJO,954.775,26.4195,1165
IU.MAJO,954.775,26.5195,3831
IU.MAJO,954.775,26.6195,12075
IU.MAJO,954.775,26.7195,18416
IU.MAJO,954.775,26.8195,18989
IU.MAJO,954.775,26.9195,11495
IU.MAJO,954.775,27.0195,661
IU.MAJO,954.775,27.1195,-3413
IU.MAJO,954.775,27.2195,-4541
IU.MAJO,954.775,27.3195,227
IU.MAJO,954.775,27.4195,3358
IU.MAJO,954.775,27.5195,-1503
IU.MAJO,954.775,27.6195,-6126
IU.MAJO,954.775,27.7195,-8562
IU.MAJO,954.775,27.8195,-12613
IU.MAJO,954.775,27.9195,-7539
IU.MAJO,954.775,28.0195,321
IU.MAJO,954.775,28.1195,2955
IU.MAJO,954.775,28.2195,3095
IU.MAJO,954.775,28.3195,-2130
IU.MAJO,954.775,28.4195,-7541
IU.MAJO,954.775,28.5195,-6353
IU.MAJO,954.775,28.6195,-3501
IU.MAJO,954.775,28.7195,-2420
IU.MAJO,954.775,28.8195,-2430
IU.MAJO,954.775,28.9195,-2458
IU.MAJO,954.775,29.0195,-2440
IU.MAJO,954.775,29.1195,-2431
IU.MAJO,954.775,29.2195,-2459
IU.MAJO,954.775,29.3195,-2459
IU.MAJO,954.775,1.4195,2820
IU.MAJO,954.775,1.5195,2606
IU.MAJO,954.775,1.6195,2351
IU.MAJO,954.775,1.7195,2022
IU.MAJO,954.775,1.8195,1735
IU.MAJO,954.775,1.9195,1420
IU.MAJO,954.775,2.0195,1274
IU.MAJO,954.775,2.1195,1133
IU.MAJO,954.775,2.2195,915
IU.MAJO,954.775,2.3195,837
IU.MAJO,954.775,2.4195,1164
IU.MAJO,954.775,2.5195,1621
IU.MAJO,954.775,2.6195,1598
IU.MAJO,954.775,2.7195,1597
IU.MAJO,954.775,2.8195,1504
IU.MAJO,954.775,2.9195,1537
IU.MAJO,954.775,3.0195,1704
IU.MAJO,954.775,3.1195,1540
IU.MAJO,954.775,3.2195,1580
IU.MAJO,954.775,3.3195,1726
IU.MAJO,954.775,3.4195,1822
IU.MAJO,954.775,3.5195,1812
IU.MAJO,954.775,3.6195,1717
IU.MAJO,954.775,3.7195,1859
IU.MAJO,954.775,3.8195,2270
IU.MAJO,954.775,3.9195,2636
IU.MAJO,954.775,4.0195,3104
IU.MAJO,954.775,4.1195,3547
IU.MAJO,954.775,4.2195,3899
IU.MAJO,954.775,4.3195,4399
IU.MAJO,954.775,4.4195,4780
IU.MAJO,954.775,4.5195,4972
IU.MAJO,954.775,4.6195,5140
IU.MAJO,954.775,4.7195,5336
IU.MAJO,954.775,4.8195,5234
IU.MAJO,954.775,4.9195,5209
IU.MAJO,954.775,5.0195,5851
IU.MAJO,954.775,5.1195,6320
IU.MAJO,954.775,5.2195,6448
IU.MAJO,954.775,5.3195,6378
IU.MAJO,954.775,5.4195,6053
IU.MAJO,954.775,5.5195,5786
IU.MAJO,954.775,5.6195,5475
IU.MAJO,954.775,5.7195,5097
IU.MAJO,954.775,5.8195,4774
IU.MAJO,954.775,5.9195,4517
IU.MAJO,954.775,6.0195,4311
IU.MAJO,954.775,6.1195,1148
IU.MAJO,954.775,6.2195,970
IU.MAJO,954.775,6.3195,968
IU.MAJO,954.775,6.4195,1079
IU.MAJO,954.775,6.5195,1180
IU.MAJO,954.775,6.6195,1372
IU.MAJO,954.775,6.7195,1408
IU.MAJO,954.775,6.8195,1237
IU.MAJO,954.775,6.9195,1036
IU.MAJO,954.775,7.0195,1.24402e+08
IU.MAJO,954.775,7.1195,1.24402e+08
IU.MAJO,954.775,7.2195,1.24402e+08
IU.MAJO,954.775,7.3195,1.24402e+08
IU.MAJO,954.775,7.4195,1.24402e+08
IU.MAJO,954.775,7.5195,1.24402e+08
IU.MAJO,954.775,7.6195,1.24402e+08
IU.MAJO,954.775,7.7195,1.24401e+08
IU.MAJO,954.775,7.8195,1.24401e+08
IU.MAJO,954.775,7.9195,1.24401e+08
IU.MAJO,954.775,8.0195,1.24401e+08
IU.MAJO,954.775,8.1195,1.24401e+08
IU.MAJO,954.775,8.2195,1.24401e+08
IU.MAJO,954.775,8.3195,1.24401e+08
IU.MAJO,954.775,8.4195,1.24401e+08
IU.MAJO,954.775,8.5195,1.24401e+08
IU.MAJO,954.775,8.6195,1.24401e+08
IU.MAJO,954.775,8.7195,1.24401e+08
IU.MAJO,954.775,8.8195,-1.04516e+07
IU.MAJO,954.775,8.9195,-1.04515e+07
IU.MAJO,954.775,9.0195,-1.04515e+07
IU.MAJO,954.775,9.1195,-1.04512e+07
IU.MAJO,954.775,9.2195,-5.47217e+06
IU.MAJO,954.775,9.3195,-5.47217e+06
IU.MAJO,954.775,9.4195,-5.47213e+06
IU.MAJO,954.775,9.5195,-5.47196e+06
IU.MAJO,954.775,9.6195,-5.4719e+06
IU.MAJO,954.775,9.7195,-5.47195e+06
IU.MAJO,954.775,9.8195,-5.47197e+06
IU.MAJO,954.775,9.9195,-5.47187e+06
IU.MAJO,954.775,10.0195,-5.47196e+06
